นิติบุคคลจัดตั้งเดือนมีนาคม  2558,,,,,,
ทั่วประเทศ,,,,,,
ที่,เลขทะเบียน,ชื่อนิติบุคคล,"วันที่
จดทะเบียน"," ทุนจดทะเบียน
(บาท) ",รายละเอียดวัตถุประสงค์,ที่ตั้งสำนักงานใหญ่
1568 ,0105558050054,บจ.สหไท ทรัพย์สิน จำกัด,20/3/2558," 1,000,000 ",ให้บริการติดตามหนี้สินเร่งรัดหนี้สิน,34 ซอยรามคำแหง 36/1 ถนนรามคำแหง  แขวงหัวหมาก เขตบางกะปิ กรุงเทพมหานคร 10240
1569 ,0105558050232,บจ.ศุภวงศ์ กรุ๊ป จำกัด,20/3/2558," 1,000,000 ",การขายปลีกเชื้อเพลิงยานยนต์ในร้านค้าเฉพาะ สถานี ปั๋ม,161/3 ซอยรามคำแหง 112  แขวงสะพานสูง เขตสะพานสูง กรุงเทพมหานคร 10240
1570 ,0105558050445,บจ.เอเมอรัล 59 ทัวร์ แอนด์ เอ็กซิบิชั่นส์ จำกัด,20/3/2558," 1,000,000 ",รับจัดทำทัวร์ภายใน และนอกประเทศ และรับจองโรงแรมและตั๋ว เครื่องบิน,69 ซอยรามคำแหง 112  แขวงสะพานสูง เขตสะพานสูง กรุงเทพมหานคร 10240
1571 ,0105558050682,บจ.ฟรีแลนซ์ พลัส จำกัด,20/3/2558," 1,000,000 ",จำหน่ายอุปกรณ์ออกบูธและสื่อโฆษณาและให้บริการติดตั้ง,611/44 ซอยลาดพร้าว 107 (ดีสมโชค)  แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240
1572 ,0105558051000,บจ.ลัคกี้ อินเตอร์เนชั่นแนล จำกัด,20/3/2558," 1,000,000 ",ประกอบกิจการค้า นำเข้าส่งออก จำหน่าย เสื้อผ้า ชุดชั้นใน เครื่องสำอาง และเครื่องประดับ,105/61 หมู่ที่ 16  แขวงสะพานสูง เขตสะพานสูง กรุงเทพมหานคร 10240
1573 ,0105558051328,บจ.เอส พี อาร์ วีล จำกัด,23/3/2558," 1,000,000 ",ประกอบกิจการค้า ล้อรถ ยางเก่า ยางใหม่ ของตกแต่งรถ รวมทั้งอะไหล่และอุปกรณ์ของสินค้าดังกล่าว,1255 ถนนรามคำแหง  แขวงหัวหมาก เขตบางกะปิ กรุงเทพมหานคร 10240
1574 ,0105558051565,บจ.เลิศประสงค์ เอ็ม โซ่ เซอร์วิส จำกัด,23/3/2558," 1,000,000 ",ซื้อจัดหา รับ เช่า เช่าซื้อ ถือกรรมสิทธิ์ ครอบครอง ปรับปรุงใช้และจัดการโดยประการอื่นซึ่งทรัพย์สินใดๆ,331 ถนนรามคำแหง  แขวงสะพานสูง เขตสะพานสูง กรุงเทพมหานคร 10240
1575 ,0105558051867,บจ.พีเอสที ซัคเซส จำกัด,24/3/2558," 1,000,000 ",ประกอบกิจการซื้อมาขายไปอุปกรณ์เครื่องใช้เครื่องมือช่างทุกชนิด,100/236 หมู่บ้านศิรินเทพ 9 ซอยราษฎร์พัฒนา 14  แขวงสะพานสูง เขตสะพานสูง กรุงเทพมหานคร 10240
1576 ,0105558051875,บจ.เท็ปเสิร์ช จำกัด,24/3/2558," 1,000,000 ",บริการให้คำปรึกษาทางธุรกิจและการจัดการ,367 ซอยลาดพร้าว 121  แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240
1577 ,0105558051891,บจ.ที - กรุ๊ป ออดิท จำกัด,24/3/2558," 1,000,000 ",ประกอบกิจการบริการทางด้านสอบบัญชี,39/24 ถนนคลองลำเจียก  แขวงนวมินทร์ เขตบึงกุ่ม กรุงเทพมหานคร 10240
1578 ,0105558051921,บจ.เอ็นเนอร์ไจม์ กรีน กรุ๊ป (ประเทศไทย) จำกัด,24/3/2558," 1,000,000 ",ประกอบกิจการผลิตและจำหน่ายกระแสไฟฟ้า และพลังงานไบโอแก๊ส,1197 ซอยศรีบูรพา 5  แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240
1579 ,0105558051948,บจ.แบล็คไดมอนด์ แบรนด์ จำกัด,24/3/2558," 1,000,000 ",ขายปลีกขายส่ง นำเข้าส่งออก เครื่องประดับ และรับผลิตขึ้นตัวเรือนเครื่องดับ,519/27 ถนนนวมินทร์  แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10240
1580 ,0105558052073,บจ.ทีซีเอ็ม เอนเตอร์ไพรส์ จำกัด,24/3/2558," 1,000,000 ",ประกอบกิจการออกแบบ ผลิต ซื้อขายให้เช่า ติดตั้ง ตู้คอนเทนเนอร์ ตู้ออฟฟิศ และอสังหาเคลื่อนที่,199/33 ซอยนวมินทร์ 42  แขวงคลองกุ่ม เขตบึงกุ่ม กรุงเทพมหานคร 10240
1581 ,0105558052260,บจ.บีเอ็มเอส ออดิท จำกัด,24/3/2558," 1,000,000 ",ประกอบกิจการที่ปรึกษาจัดทำบัญชีและตรวจสอบบัญชี,2766 ถนนลาดพร้าว  แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240
1582 ,0105558052324,บจ.ไกรกาบแก้ว กรุ๊ป จำกัด,24/3/2558," 1,000,000 ",จำหน่ายปูนกันซึมปูนกาวปูนยาแนวปูนซีเมนต์กระเบื้องพื้นและผนังกระเบื้องหลังคาทุกประเภท,267/135 หมู่บ้านคาซ่าวิลล์ รามคำแหง-วงแหวน ถนนราษฎร์พัฒนา  แขวงสะพานสูง เขตสะพานสูง กรุงเทพมหานคร 10240
